YEAR,MO,DY,HR,irr
2017,12,5,4,0
2017,12,5,5,0
2017,12,5,6,0.74
2017,12,5,7,2.99
2017,12,5,8,8.75
2017,12,5,9,13.44
2017,12,5,10,17.17
2017,12,5,11,15.61
2017,12,5,12,16.88
2017,12,5,13,12.55
2017,12,5,14,7.95
2017,12,5,15,3.73
2017,12,5,16,0.43
2017,12,5,17,0
2017,12,5,18,0
2017,12,5,19,0
2017,12,5,20,0
2017,12,5,21,0
2017,12,5,22,0
2017,12,5,23,0
2017,12,6,0,0
2017,12,6,1,0
2017,12,6,2,0
2017,12,6,3,0
2017,12,6,4,0
2017,12,6,5,0
2017,12,6,6,0.52
2017,12,6,7,1.62
2017,12,6,8,3.53
2017,12,6,9,6.23
2017,12,6,10,7.19
2017,12,6,11,9.16
2017,12,6,12,8.36
2017,12,6,13,7.63
2017,12,6,14,5.33
2017,12,6,15,3.51
2017,12,6,16,0.3
2017,12,6,17,0
2017,12,6,18,0
2017,12,6,19,0
2017,12,6,20,0
2017,12,6,21,0
2017,12,6,22,0
2017,12,6,23,0
2017,12,7,0,0
2017,12,7,1,0
2017,12,7,2,0
2017,12,7,3,0
2017,12,7,4,0
2017,12,7,5,0
2017,12,7,6,0.58
2017,12,7,7,1.66
2017,12,7,8,4.93
2017,12,7,9,6.9
2017,12,7,10,8.61
2017,12,7,11,11.38
2017,12,7,12,10.23
2017,12,7,13,9.24
2017,12,7,14,6.67
2017,12,7,15,3.43
2017,12,7,16,0.33
2017,12,7,17,0
2017,12,7,18,0
2017,12,7,19,0
2017,12,7,20,0
2017,12,7,21,0
2017,12,7,22,0
2017,12,7,23,0
2017,12,8,0,0
2017,12,8,1,0
2017,12,8,2,0
2017,12,8,3,0
2017,12,8,4,0
2017,12,8,5,0
2017,12,8,6,0.84
2017,12,8,7,7.96
2017,12,8,8,18.34
2017,12,8,9,27.56
2017,12,8,10,34.02
2017,12,8,11,35.73
2017,12,8,12,33.31
2017,12,8,13,26.9
2017,12,8,14,16.93
2017,12,8,15,6.53
2017,12,8,16,0.56
2017,12,8,17,0
2017,12,8,18,0
2017,12,8,19,0
2017,12,8,20,0
2017,12,8,21,0
2017,12,8,22,0
2017,12,8,23,0
2017,12,9,0,0
2017,12,9,1,0
2017,12,9,2,0
2017,12,9,3,0
2017,12,9,4,0
2017,12,9,5,0
2017,12,9,6,0.93
2017,12,9,7,8.17
2017,12,9,8,18.64
2017,12,9,9,28.17
2017,12,9,10,34.28
2017,12,9,11,36.22
2017,12,9,12,33.79
2017,12,9,13,27.25
2017,12,9,14,17.47
2017,12,9,15,7.09
2017,12,9,16,0.59
2017,12,9,17,0
2017,12,9,18,0
2017,12,9,19,0
2017,12,9,20,0
2017,12,9,21,0
2017,12,9,22,0
2017,12,9,23,0
2017,12,10,0,0
2017,12,10,1,0
2017,12,10,2,0
2017,12,10,3,0
2017,12,10,4,0
2017,12,10,5,0
2017,12,10,6,0.85
2017,12,10,7,7.85
2017,12,10,8,18.22
2017,12,10,9,27.83
2017,12,10,10,33.55
2017,12,10,11,34.03
2017,12,10,12,30.26
2017,12,10,13,26.02
2017,12,10,14,17.49
2017,12,10,15,6.91
2017,12,10,16,0.56
2017,12,10,17,0
2017,12,10,18,0
2017,12,10,19,0
2017,12,10,20,0
2017,12,10,21,0
2017,12,10,22,0
2017,12,10,23,0
2017,12,11,0,0
2017,12,11,1,0
2017,12,11,2,0
2017,12,11,3,0
2017,12,11,4,0
2017,12,11,5,0
2017,12,11,6,0.87
2017,12,11,7,7.97
2017,12,11,8,18.23
2017,12,11,9,27.68
2017,12,11,10,33.84
2017,12,11,11,36.13
2017,12,11,12,33.35
2017,12,11,13,26.12
2017,12,11,14,16.32
2017,12,11,15,6.91
2017,12,11,16,0.51
2017,12,11,17,0
2017,12,11,18,0
2017,12,11,19,0
2017,12,11,20,0
2017,12,11,21,0
2017,12,11,22,0
2017,12,11,23,0
2017,12,12,0,0
2017,12,12,1,0
2017,12,12,2,0
2017,12,12,3,0
2017,12,12,4,0
2017,12,12,5,0
2017,12,12,6,0.84
2017,12,12,7,7.94
2017,12,12,8,18.4
2017,12,12,9,27.97
2017,12,12,10,34.15
2017,12,12,11,36.17
2017,12,12,12,33.86
2017,12,12,13,27.43
2017,12,12,14,17.72
2017,12,12,15,7.33
2017,12,12,16,0.64
2017,12,12,17,0
2017,12,12,18,0
2017,12,12,19,0
2017,12,12,20,0
2017,12,12,21,0
2017,12,12,22,0
2017,12,12,23,0
2017,12,13,0,0
2017,12,13,1,0
2017,12,13,2,0
2017,12,13,3,0
2017,12,13,4,0
2017,12,13,5,0
2017,12,13,6,0.57
2017,12,13,7,5.95
2017,12,13,8,12.38
2017,12,13,9,18.55
2017,12,13,10,23.24
2017,12,13,11,23.57
2017,12,13,12,23.65
2017,12,13,13,19.42
2017,12,13,14,12.41
2017,12,13,15,4.76
2017,12,13,16,0.38
2017,12,13,17,0
2017,12,13,18,0
2017,12,13,19,0
2017,12,13,20,0
2017,12,13,21,0
2017,12,13,22,0
2017,12,13,23,0
2017,12,14,0,0
2017,12,14,1,0
2017,12,14,2,0
2017,12,14,3,0
2017,12,14,4,0
2017,12,14,5,0
2017,12,14,6,0.35
2017,12,14,7,4.23
2017,12,14,8,9.78
2017,12,14,9,15.21
2017,12,14,10,21.02
2017,12,14,11,28.46
2017,12,14,12,20.7
2017,12,14,13,21.02
2017,12,14,14,12.41
2017,12,14,15,4.17
2017,12,14,16,0.36
2017,12,14,17,0
2017,12,14,18,0
2017,12,14,19,0
2017,12,14,20,0
2017,12,14,21,0
2017,12,14,22,0
2017,12,14,23,0
2017,12,15,0,0
2017,12,15,1,0
2017,12,15,2,0
2017,12,15,3,0
2017,12,15,4,0
2017,12,15,5,0
2017,12,15,6,0.38
2017,12,15,7,4.28
2017,12,15,8,10.16
2017,12,15,9,15.59
2017,12,15,10,17.31
2017,12,15,11,21.31
2017,12,15,12,25.42
2017,12,15,13,23.03
2017,12,15,14,15.61
2017,12,15,15,6.33
2017,12,15,16,0.43
2017,12,15,17,0
2017,12,15,18,0
2017,12,15,19,0
2017,12,15,20,0
2017,12,15,21,0
2017,12,15,22,0
2017,12,15,23,0
2017,12,16,0,0
2017,12,16,1,0
2017,12,16,2,0
2017,12,16,3,0
2017,12,16,4,0
2017,12,16,5,0
2017,12,16,6,0.35
2017,12,16,7,3.03
2017,12,16,8,9.4
2017,12,16,9,8.3
2017,12,16,10,8.36
2017,12,16,11,6.84
2017,12,16,12,5.91
2017,12,16,13,4.77
2017,12,16,14,3.12
2017,12,16,15,1.05
2017,12,16,16,0.38
2017,12,16,17,0
2017,12,16,18,0
2017,12,16,19,0
2017,12,16,20,0
2017,12,16,21,0
2017,12,16,22,0
2017,12,16,23,0
2017,12,17,0,0
2017,12,17,1,0
2017,12,17,2,0
2017,12,17,3,0
2017,12,17,4,0
2017,12,17,5,0
2017,12,17,6,0.56
2017,12,17,7,3.01
2017,12,17,8,8.71
2017,12,17,9,13.22
2017,12,17,10,17.17
2017,12,17,11,21.1
2017,12,17,12,19.38
2017,12,17,13,11.88
2017,12,17,14,9.31
2017,12,17,15,2.47
2017,12,17,16,0.52
2017,12,17,17,0
2017,12,17,18,0
2017,12,17,19,0
2017,12,17,20,0
2017,12,17,21,0
2017,12,17,22,0
2017,12,17,23,0
2017,12,18,0,0
2017,12,18,1,0
2017,12,18,2,0
2017,12,18,3,0
2017,12,18,4,0
2017,12,18,5,0
2017,12,18,6,0.39
2017,12,18,7,3.55
2017,12,18,8,6.05
2017,12,18,9,11.63
2017,12,18,10,13.64
2017,12,18,11,14.19
2017,12,18,12,10.94
2017,12,18,13,8.2
2017,12,18,14,5.58
2017,12,18,15,1.03
2017,12,18,16,0.55
2017,12,18,17,0
2017,12,18,18,0
2017,12,18,19,0
2017,12,18,20,0
2017,12,18,21,0
2017,12,18,22,0
2017,12,18,23,0
2017,12,19,0,0
2017,12,19,1,0
2017,12,19,2,0
2017,12,19,3,0
2017,12,19,4,0
2017,12,19,5,0
2017,12,19,6,0.36
2017,12,19,7,2.76
2017,12,19,8,4.31
2017,12,19,9,5.32
2017,12,19,10,8.45
2017,12,19,11,8.34
2017,12,19,12,10.62
2017,12,19,13,9.32
2017,12,19,14,4.16
2017,12,19,15,2.89
2017,12,19,16,0.49
2017,12,19,17,0
2017,12,19,18,0
2017,12,19,19,0
2017,12,19,20,0
2017,12,19,21,0
2017,12,19,22,0
2017,12,19,23,0
2017,12,20,0,0
2017,12,20,1,0
2017,12,20,2,0
2017,12,20,3,0
2017,12,20,4,0
2017,12,20,5,0
2017,12,20,6,0.56
2017,12,20,7,6.69
2017,12,20,8,16.73
2017,12,20,9,26.66
2017,12,20,10,33.62
2017,12,20,11,35.9
2017,12,20,12,33.84
2017,12,20,13,27.65
2017,12,20,14,18.09
2017,12,20,15,7.74
2017,12,20,16,0.78
2017,12,20,17,0
2017,12,20,18,0
2017,12,20,19,0
2017,12,20,20,0
2017,12,20,21,0
2017,12,20,22,0
2017,12,20,23,0
2017,12,21,0,0
2017,12,21,1,0
2017,12,21,2,0
2017,12,21,3,0
2017,12,21,4,0
2017,12,21,5,0
2017,12,21,6,0.59
2017,12,21,7,7
2017,12,21,8,16.44
2017,12,21,9,25.58
2017,12,21,10,31.98
2017,12,21,11,31.42
2017,12,21,12,30.16
2017,12,21,13,24.52
2017,12,21,14,13.85
2017,12,21,15,6.09
2017,12,21,16,0.61
2017,12,21,17,0
2017,12,21,18,0
2017,12,21,19,0
2017,12,21,20,0
2017,12,21,21,0
2017,12,21,22,0
2017,12,21,23,0
2017,12,22,0,0
2017,12,22,1,0
2017,12,22,2,0
2017,12,22,3,0
2017,12,22,4,0
2017,12,22,5,0
2017,12,22,6,0.34
2017,12,22,7,1.47
2017,12,22,8,4.21
2017,12,22,9,5.23
2017,12,22,10,9.77
2017,12,22,11,14.85
2017,12,22,12,16.34
2017,12,22,13,13.08
2017,12,22,14,8.91
2017,12,22,15,3.42
2017,12,22,16,0.48
2017,12,22,17,0
2017,12,22,18,0
2017,12,22,19,0
2017,12,22,20,0
2017,12,22,21,0
2017,12,22,22,0
2017,12,22,23,0
2017,12,23,0,0
2017,12,23,1,0
2017,12,23,2,0
2017,12,23,3,0
2017,12,23,4,0
2017,12,23,5,0
2017,12,23,6,0.38
2017,12,23,7,6.27
2017,12,23,8,15.86
2017,12,23,9,25.11
2017,12,23,10,32.73
2017,12,23,11,35.14
2017,12,23,12,33.22
2017,12,23,13,27.21
2017,12,23,14,17.26
2017,12,23,15,7.51
2017,12,23,16,0.75
2017,12,23,17,0
2017,12,23,18,0
2017,12,23,19,0
2017,12,23,20,0
2017,12,23,21,0
2017,12,23,22,0
2017,12,23,23,0
2017,12,24,0,0
2017,12,24,1,0
2017,12,24,2,0
2017,12,24,3,0
2017,12,24,4,0
2017,12,24,5,0
2017,12,24,6,0.48
2017,12,24,7,6.89
2017,12,24,8,16.88
2017,12,24,9,26.42
2017,12,24,10,32.23
2017,12,24,11,35.56
2017,12,24,12,33.63
2017,12,24,13,27.44
2017,12,24,14,17.95
2017,12,24,15,7.72
2017,12,24,16,0.87
2017,12,24,17,0
2017,12,24,18,0
2017,12,24,19,0
2017,12,24,20,0
2017,12,24,21,0
2017,12,24,22,0
2017,12,24,23,0
2017,12,25,0,0
2017,12,25,1,0
2017,12,25,2,0
2017,12,25,3,0
2017,12,25,4,0
2017,12,25,5,0
2017,12,25,6,0.5
2017,12,25,7,6.47
2017,12,25,8,13.32
2017,12,25,9,19.98
2017,12,25,10,22.74
2017,12,25,11,20.41
2017,12,25,12,22.34
2017,12,25,13,17.12
2017,12,25,14,10.27
2017,12,25,15,3.4
2017,12,25,16,0.89
2017,12,25,17,0
2017,12,25,18,0
2017,12,25,19,0
2017,12,25,20,0
2017,12,25,21,0
2017,12,25,22,0
2017,12,25,23,0
2017,12,26,0,0
2017,12,26,1,0
2017,12,26,2,0
2017,12,26,3,0
2017,12,26,4,0
2017,12,26,5,0
2017,12,26,6,0.31
2017,12,26,7,1.62
2017,12,26,8,4.99
2017,12,26,9,8.42
2017,12,26,10,11.57
2017,12,26,11,10
2017,12,26,12,10.59
2017,12,26,13,11.18
2017,12,26,14,7.53
2017,12,26,15,2.13
2017,12,26,16,0.62
2017,12,26,17,0
2017,12,26,18,0
2017,12,26,19,0
2017,12,26,20,0
2017,12,26,21,0
2017,12,26,22,0
2017,12,26,23,0
2017,12,27,0,0
2017,12,27,1,0
2017,12,27,2,0
2017,12,27,3,0
2017,12,27,4,0
2017,12,27,5,0
2017,12,27,6,0.28
2017,12,27,7,2.02
2017,12,27,8,2.7
2017,12,27,9,5.89
2017,12,27,10,10.34
2017,12,27,11,14.82
2017,12,27,12,11.95
2017,12,27,13,8.3
2017,12,27,14,5.34
2017,12,27,15,1.35
2017,12,27,16,0.56
2017,12,27,17,0
2017,12,27,18,0
2017,12,27,19,0
2017,12,27,20,0
2017,12,27,21,0
2017,12,27,22,0
2017,12,27,23,0
2017,12,28,0,0
2017,12,28,1,0
2017,12,28,2,0
2017,12,28,3,0
2017,12,28,4,0
2017,12,28,5,0
2017,12,28,6,0.41
2017,12,28,7,3.3
2017,12,28,8,8.41
2017,12,28,9,14.59
2017,12,28,10,18.68
2017,12,28,11,19.22
2017,12,28,12,15.32
2017,12,28,13,13.22
2017,12,28,14,9.75
2017,12,28,15,4.03
2017,12,28,16,0.77
2017,12,28,17,0
2017,12,28,18,0
2017,12,28,19,0
2017,12,28,20,0
2017,12,28,21,0
2017,12,28,22,0
2017,12,28,23,0
2017,12,29,0,0
2017,12,29,1,0
2017,12,29,2,0
2017,12,29,3,0
2017,12,29,4,0
2017,12,29,5,0
2017,12,29,6,0.35
2017,12,29,7,2.75
2017,12,29,8,7.34
2017,12,29,9,11.04
2017,12,29,10,16.59
2017,12,29,11,13.52
2017,12,29,12,11.6
2017,12,29,13,10.44
2017,12,29,14,7.55
2017,12,29,15,3.26
2017,12,29,16,0.56
2017,12,29,17,0
2017,12,29,18,0
2017,12,29,19,0
2017,12,29,20,0
2017,12,29,21,0
2017,12,29,22,0
2017,12,29,23,0
2017,12,30,0,0
2017,12,30,1,0
2017,12,30,2,0
2017,12,30,3,0
2017,12,30,4,0
2017,12,30,5,0
2017,12,30,6,0.34
2017,12,30,7,3.91
2017,12,30,8,10.01
2017,12,30,9,16.2
2017,12,30,10,19.73
2017,12,30,11,22.38
2017,12,30,12,25.08
2017,12,30,13,20.41
2017,12,30,14,14.05
2017,12,30,15,6.59
2017,12,30,16,0.95
2017,12,30,17,0
2017,12,30,18,0
2017,12,30,19,0
2017,12,30,20,0
2017,12,30,21,0
2017,12,30,22,0
2017,12,30,23,0
2017,12,31,0,0
2017,12,31,1,0
2017,12,31,2,0
2017,12,31,3,0
2017,12,31,4,0
2017,12,31,5,0
2017,12,31,6,0.38
2017,12,31,7,1.77
2017,12,31,8,4.8
2017,12,31,9,8.29
2017,12,31,10,11.7
2017,12,31,11,11.09
2017,12,31,12,10.27
2017,12,31,13,12.53
2017,12,31,14,5.78
2017,12,31,15,1.37
2017,12,31,16,0.76
2017,12,31,17,0
2017,12,31,18,0
2017,12,31,19,0
2017,12,31,20,0
2017,12,31,21,0
2017,12,31,22,0
2017,12,31,23,0
